provider,plan_name,region,country,data_gb,validity_days,price,product_url,direction,voice_type,calls_included,sms_included,number_country,full_speed_gb,full_speed_period,post_cap_speed,hotspot,source_url,timestamp
Ubigi,Unlimited 1d,Europe,UK,unlimited,1,4,https://cellulardata.ubigi.com/data-plans-and-coverage/ubigi-esim-data-plans/?wmc-currency=GBP,inbound,external_voip,,,,25,per_plan,2Mbps,yes,https://cellulardata.ubigi.com/data-plans-and-coverage/ubigi-esim-data-plans/?wmc-currency=GBP,2026-09-05T00:00:00Z
Ubigi,Unlimited 7d,Europe,UK,unlimited,7,18,https://cellulardata.ubigi.com/data-plans-and-coverage/ubigi-esim-data-plans/?wmc-currency=GBP,inbound,external_voip,,,,25,per_plan,2Mbps,yes,https://cellulardata.ubigi.com/data-plans-and-coverage/ubigi-esim-data-plans/?wmc-currency=GBP,2026-09-05T00:00:00Z
Ubigi,Unlimited 15d,Europe,UK,unlimited,15,27,https://cellulardata.ubigi.com/data-plans-and-coverage/ubigi-esim-data-plans/?wmc-currency=GBP,inbound,external_voip,,,,60,per_plan,2Mbps,yes,https://cellulardata.ubigi.com/data-plans-and-coverage/ubigi-esim-data-plans/?wmc-currency=GBP,2026-09-05T00:00:00Z
Ubigi,Unlimited 30d,Europe,UK,unlimited,30,37,https://cellulardata.ubigi.com/data-plans-and-coverage/ubigi-esim-data-plans/?wmc-currency=GBP,inbound,external_voip,,,,60,per_plan,2Mbps,yes,https://cellulardata.ubigi.com/data-plans-and-coverage/ubigi-esim-data-plans/?wmc-currency=GBP,2026-09-05T00:00:00Z
Jetpac,5GB 30d,Asia,Japan,5,30,8.50,https://www.jetpacglobal.com/product-details/japan-esim,outbound,app_voip,,,,,,,yes,https://www.jetpacglobal.com/product-details/japan-esim,2026-09-05T00:00:00Z
Jetpac,10GB 30d,Asia,Japan,10,30,13.50,https://www.jetpacglobal.com/product-details/japan-esim,outbound,app_voip,,,,,,,yes,https://www.jetpacglobal.com/product-details/japan-esim,2026-09-05T00:00:00Z
Jetpac,15GB 30d,Asia,Japan,15,30,17.50,https://www.jetpacglobal.com/product-details/japan-esim,outbound,app_voip,,,,,,,yes,https://www.jetpacglobal.com/product-details/japan-esim,2026-09-05T00:00:00Z
Jetpac,20GB 30d,Asia,Japan,20,30,33,https://www.jetpacglobal.com/product-details/japan-esim,outbound,app_voip,,,,,,,yes,https://www.jetpacglobal.com/product-details/japan-esim,2026-09-05T00:00:00Z
Jetpac,30GB 30d,Asia,Japan,30,30,25,https://www.jetpacglobal.com/product-details/japan-esim,outbound,app_voip,,,,,,,yes,https://www.jetpacglobal.com/product-details/japan-esim,2026-09-05T00:00:00Z
Jetpac,40GB 30d,Asia,Japan,40,30,29,https://www.jetpacglobal.com/product-details/japan-esim,outbound,app_voip,,,,,,,yes,https://www.jetpacglobal.com/product-details/japan-esim,2026-09-05T00:00:00Z
Jetpac,Unlimited 30d,Asia,Japan,unlimited,30,54.50,https://www.jetpacglobal.com/product-details/japan-esim,outbound,app_voip,,,,3,per_day,1Mbps,yes,https://www.jetpacglobal.com/product-details/japan-esim,2026-09-05T00:00:00Z
Jetpac,5GB 30d,Europe,Europe,5,30,13.50,https://www.jetpacglobal.com/product-details/european-union-esim,outbound,app_voip,,,,,,,yes,https://www.jetpacglobal.com/product-details/european-union-esim,2026-09-05T00:00:00Z
Jetpac,10GB 30d,Europe,Europe,10,30,18.50,https://www.jetpacglobal.com/product-details/european-union-esim,outbound,app_voip,,,,,,,yes,https://www.jetpacglobal.com/product-details/european-union-esim,2026-09-05T00:00:00Z
Jetpac,15GB 30d,Europe,Europe,15,30,22.50,https://www.jetpacglobal.com/product-details/european-union-esim,outbound,app_voip,,,,,,,yes,https://www.jetpacglobal.com/product-details/european-union-esim,2026-09-05T00:00:00Z
Jetpac,20GB 30d,Europe,Europe,20,30,33,https://www.jetpacglobal.com/product-details/european-union-esim,outbound,app_voip,,,,,,,yes,https://www.jetpacglobal.com/product-details/european-union-esim,2026-09-05T00:00:00Z
Jetpac,30GB 30d,Europe,Europe,30,30,25,https://www.jetpacglobal.com/product-details/european-union-esim,outbound,app_voip,,,,,,,yes,https://www.jetpacglobal.com/product-details/european-union-esim,2026-09-05T00:00:00Z
Jetpac,40GB 30d,Europe,Europe,40,30,29,https://www.jetpacglobal.com/product-details/european-union-esim,outbound,app_voip,,,,,,,yes,https://www.jetpacglobal.com/product-details/european-union-esim,2026-09-05T00:00:00Z
Jetpac,Unlimited 30d,Europe,Europe,unlimited,30,54.50,https://www.jetpacglobal.com/product-details/european-union-esim,outbound,app_voip,,,,3,per_day,1Mbps,yes,https://www.jetpacglobal.com/product-details/european-union-esim,2026-09-05T00:00:00Z
Jetpac,5GB 30d,North America,USA,5,30,11,https://www.jetpacglobal.com/product-details/united-states-of-america-esim,outbound,app_voip,,,,,,,yes,https://www.jetpacglobal.com/product-details/united-states-of-america-esim,2026-09-05T00:00:00Z
Jetpac,10GB 30d,North America,USA,10,30,16,https://www.jetpacglobal.com/product-details/united-states-of-america-esim,outbound,app_voip,,,,,,,yes,https://www.jetpacglobal.com/product-details/united-states-of-america-esim,2026-09-05T00:00:00Z
Jetpac,15GB 30d,North America,USA,15,30,18.50,https://www.jetpacglobal.com/product-details/united-states-of-america-esim,outbound,app_voip,,,,,,,yes,https://www.jetpacglobal.com/product-details/united-states-of-america-esim,2026-09-05T00:00:00Z
Jetpac,20GB 30d,North America,USA,20,30,29,https://www.jetpacglobal.com/product-details/united-states-of-america-esim,outbound,app_voip,,,,,,,yes,https://www.jetpacglobal.com/product-details/united-states-of-america-esim,2026-09-05T00:00:00Z
Jetpac,30GB 30d,North America,USA,30,30,25,https://www.jetpacglobal.com/product-details/united-states-of-america-esim,outbound,app_voip,,,,,,,yes,https://www.jetpacglobal.com/product-details/united-states-of-america-esim,2026-09-05T00:00:00Z
Jetpac,40GB 30d,North America,USA,40,30,29,https://www.jetpacglobal.com/product-details/united-states-of-america-esim,outbound,app_voip,,,,,,,yes,https://www.jetpacglobal.com/product-details/united-states-of-america-esim,2026-09-05T00:00:00Z
Jetpac,Unlimited 30d,North America,USA,unlimited,30,56,https://www.jetpacglobal.com/product-details/united-states-of-america-esim,outbound,app_voip,,,,3,per_day,1Mbps,yes,https://www.jetpacglobal.com/product-details/united-states-of-america-esim,2026-09-05T00:00:00Z
Jetpac,5GB 30d,Asia,Thailand,5,30,6,https://www.jetpacglobal.com/product-details/thailand-esim,outbound,app_voip,,,,,,,yes,https://www.jetpacglobal.com/product-details/thailand-esim,2026-09-05T00:00:00Z
Jetpac,10GB 30d,Asia,Thailand,10,30,9.50,https://www.jetpacglobal.com/product-details/thailand-esim,outbound,app_voip,,,,,,,yes,https://www.jetpacglobal.com/product-details/thailand-esim,2026-09-05T00:00:00Z
Jetpac,15GB 30d,Asia,Thailand,15,30,10.50,https://www.jetpacglobal.com/product-details/thailand-esim,outbound,app_voip,,,,,,,yes,https://www.jetpacglobal.com/product-details/thailand-esim,2026-09-05T00:00:00Z
Jetpac,20GB 30d,Asia,Thailand,20,30,23,https://www.jetpacglobal.com/product-details/thailand-esim,outbound,app_voip,,,,,,,yes,https://www.jetpacglobal.com/product-details/thailand-esim,2026-09-05T00:00:00Z
Jetpac,30GB 30d,Asia,Thailand,30,30,20,https://www.jetpacglobal.com/product-details/thailand-esim,outbound,app_voip,,,,,,,yes,https://www.jetpacglobal.com/product-details/thailand-esim,2026-09-05T00:00:00Z
Jetpac,40GB 30d,Asia,Thailand,40,30,25,https://www.jetpacglobal.com/product-details/thailand-esim,outbound,app_voip,,,,,,,yes,https://www.jetpacglobal.com/product-details/thailand-esim,2026-09-05T00:00:00Z
Jetpac,Unlimited 30d,Asia,Thailand,unlimited,30,54.50,https://www.jetpacglobal.com/product-details/thailand-esim,outbound,app_voip,,,,3,per_day,1Mbps,yes,https://www.jetpacglobal.com/product-details/thailand-esim,2026-09-05T00:00:00Z
Sim Local,Three UK 20GB,Europe,UK,20,30,10,https://www.simlocal.com/plan-selection/united-kingdom,inbound,native,yes,yes,UK,,,,yes,https://www.simlocal.com/plan-selection/united-kingdom,2026-09-05T00:00:00Z
Sim Local,Three UK 100GB,Europe,UK,100,30,15,https://www.simlocal.com/plan-selection/united-kingdom,inbound,native,yes,yes,UK,,,,yes,https://www.simlocal.com/plan-selection/united-kingdom,2026-09-05T00:00:00Z
Sim Local,Three UK 200GB,Europe,UK,200,30,20,https://www.simlocal.com/plan-selection/united-kingdom,inbound,native,yes,yes,UK,,,,yes,https://www.simlocal.com/plan-selection/united-kingdom,2026-09-05T00:00:00Z
Sim Local,Three UK Unlimited 30d,Europe,UK,unlimited,30,35,https://www.simlocal.com/plan-selection/united-kingdom,inbound,native,yes,yes,UK,,,,yes,https://www.simlocal.com/plan-selection/united-kingdom,2026-09-05T00:00:00Z
Sim Local,Three UK Unlimited 90d,Europe,UK,unlimited,90,90,https://www.simlocal.com/plan-selection/united-kingdom,inbound,native,yes,yes,UK,,,,yes,https://www.simlocal.com/plan-selection/united-kingdom,2026-09-05T00:00:00Z
Sim Local,EE UK 30GB+80GB promo,Europe,UK,30,30,15,https://www.simlocal.com/plan-selection/united-kingdom,inbound,native,yes,yes,,,,,yes,https://www.simlocal.com/plan-selection/united-kingdom,2026-09-05T00:00:00Z
Sim Local,EE UK 100GB+150GB promo,Europe,UK,100,30,20,https://www.simlocal.com/plan-selection/united-kingdom,inbound,native,yes,yes,,,,,yes,https://www.simlocal.com/plan-selection/united-kingdom,2026-09-05T00:00:00Z
Sim Local,EE UK Unlimited 30d,Europe,UK,unlimited,30,40,https://www.simlocal.com/plan-selection/united-kingdom,inbound,native,yes,yes,,,,,yes,https://www.simlocal.com/plan-selection/united-kingdom,2026-09-05T00:00:00Z
Sim Local,Lycamobile 20GB,Europe,UK,20,15,10,https://www.simlocal.com/plan-selection/united-kingdom,inbound,native,yes,yes,,,,,yes,https://www.simlocal.com/plan-selection/united-kingdom,2026-09-05T00:00:00Z
Sim Local,Lycamobile 100GB,Europe,UK,100,15,20,https://www.simlocal.com/plan-selection/united-kingdom,inbound,native,yes,yes,,,,,yes,https://www.simlocal.com/plan-selection/united-kingdom,2026-09-05T00:00:00Z
Sim Local,AU Japan Unlimited 4d,Asia,Japan,unlimited,4,9.50,https://www.simlocal.com/plan-selection/japan,outbound,none,,,,,,,yes,https://www.simlocal.com/plan-selection/japan,2026-09-05T00:00:00Z
Sim Local,AU Japan Unlimited 7d,Asia,Japan,unlimited,7,14.00,https://www.simlocal.com/plan-selection/japan,outbound,none,,,,,,,yes,https://www.simlocal.com/plan-selection/japan,2026-09-05T00:00:00Z
Sim Local,AU Japan Unlimited 10d,Asia,Japan,unlimited,10,19.25,https://www.simlocal.com/plan-selection/japan,outbound,none,,,,,,,yes,https://www.simlocal.com/plan-selection/japan,2026-09-05T00:00:00Z
Sim Local,AU Japan Unlimited 15d,Asia,Japan,unlimited,15,28.75,https://www.simlocal.com/plan-selection/japan,outbound,none,,,,,,,yes,https://www.simlocal.com/plan-selection/japan,2026-09-05T00:00:00Z
Sim Local,AU Japan Unlimited 30d,Asia,Japan,unlimited,30,57.25,https://www.simlocal.com/plan-selection/japan,outbound,none,,,,,,,yes,https://www.simlocal.com/plan-selection/japan,2026-09-05T00:00:00Z
